Id;Postcode;Woonplaats;Gemeente;Provincie;Postcode_Coordinaat_X;Postcode_Coordinaat_Y;Plaats_Coordinaat_X;Plaats_Coordinaat_Y;Postcode_Lengtegraad;Postcode_Breedtegraad;Plaats_Lengtegraad;Plaats_Breedtegraad;Postcode_Locatie;Plaats_Locatie
106;1824;Alkmaar;Alkmaar;Noord-Holland;112298,0855;517577,1981;112135,0299;516700,2714;4,75626592;52,64401152;4,753884765;52,63611371;0xE6100000010CDF4F8D976E524A409FC893A46B061340;0xE6100000010C287E8CB96B514A40156F641EF9031340
107;1829;Oudorp;Alkmaar;Noord-Holland;113624,1785;516375,5451;113624,1785;516375,5451;4,77602807;52,63330187;4,77602807;52,63330187;0xE6100000010C454772F90F514A400ADCBA9BA71A1340;0xE6100000010C454772F90F514A400ADCBA9BA71A1340
108;1846;Zuidschermer;Alkmaar;Noord-Holland;113904,6555;509652,4399;114267,649;510498,3543;4,781101575;52,57291096;4,78614305;52,58048584;0xE6100000010C6FF085C954494A40569FABADD81F1340;0xE6100000010CFCA9F1D24D4A4A404C4F58E201251340
109;1871;Schoorl;Bergen (NH);Noord-Holland;107130,2758;525968,1115;107130,2758;525968,1115;4,679120205;52,71897937;4,679120205;52,71897937;0xE6100000010C79E92631085C4A40F33CB83B6BB71240;0xE6100000010C79E92631085C4A40F33CB83B6BB71240
110;1873;Groet;Bergen (NH);Noord-Holland;106393,634;526321,3236;106393,634;526321,3236;4,667771535;52,72210389;4,667771535;52,72210389;0xE6100000010C8638D6C56D5C4A40EBFF1CE6CBAB1240;0xE6100000010C8638D6C56D5C4A40EBFF1CE6CBAB1240
111;1911;Uitgeest;Uitgeest;Noord-Holland;110871,3229;504295,5609;110871,3229;504295,5609;4,736968915;52,52441839;4,736968915;52,52441839;0xE6100000010CDE02098A1F434A4051888043A8F21240;0xE6100000010CDE02098A1F434A4051888043A8F21240
112;1931;Egmond aan Zee;Bergen (NH);Noord-Holland;103625,4051;514809,964;103625,4051;514809,964;4,62857796;52,61836644;4,62857796;52,61836644;0xE6100000010C57EC2FBB274F4A40C1ADBB79AA831240;0xE6100000010C57EC2FBB274F4A40C1ADBB79AA831240
113;1934;Egmond aan den Hoef;Bergen (NH);Noord-Holland;106352,9124;515496,3072;106352,9124;515496,3072;4,66885784;52,62471901;4,66885784;52,62471901;0xE6100000010CD5E76A2BF64F4A400569C6A2E9AC1240;0xE6100000010CD5E76A2BF64F4A400569C6A2E9AC1240
114;1935;Egmond-Binnen;Bergen (NH);Noord-Holland;104333,1595;512089,679;104429,9995;512250,9865;4,639494625;52,59402871;4,64072683;52,59552467;0xE6100000010C79E92631084C4A40E6797077D68E1240;0xE6100000010C4E621058394C4A40AA436E861B901240
115;1945;Beverwijk;Beverwijk;Noord-Holland;105445,0818;501089,5767;105762,2455;499687,7116;4,657461075;52,49530798;4,662331885;52,48272939;0xE6100000010CBADA8AFD653F4A4070B6B9313DA11240;0xE6100000010CBDE3141DC93D4A4083A3E4D539A61240
116;1948;Beverwijk;Beverwijk;Noord-Holland;106523,2457;499150,8244;105762,2455;499687,7116;4,67356476;52,47795936;4,662331885;52,48272939;0xE6100000010C77BE9F1A2F3D4A4036936FB6B9B11240;0xE6100000010CBDE3141DC93D4A4083A3E4D539A61240
117;1024;Amsterdam;Amsterdam;Noord-Holland;125519,3397;489674,6286;121485,6913;485281,581;4,954115215;52,39412918;4,89467583;52,35447084;0xE6100000010C43AD69DE71324A408CD651D504D11340;0xE6100000010C4C378941602D4A40878A71FE26941340
118;1031;Amsterdam;Amsterdam;Noord-Holland;122356,0765;489124,2715;121485,6913;485281,581;4,907656625;52,38898236;4,89467583;52,35447084;0xE6100000010C6F1283C0CA314A40A88C7F9F71A11340;0xE6100000010C4C378941602D4A40878A71FE26941340
119;1033;Amsterdam;Amsterdam;Noord-Holland;120975,0424;491441,8244;121485,6913;485281,581;4,88715494;52,40974759;4,89467583;52,35447084;0xE6100000010CEA95B20C71344A40EA95B20C718C1340;0xE6100000010C4C378941602D4A40878A71FE26941340
120;1034;Amsterdam;Amsterdam;Noord-Holland;122853,2559;491150,4518;121485,6913;485281,581;4,91478341;52,40725394;4,89467583;52,35447084;0xE6100000010C95D4096822344A40B8239C16BCA81340;0xE6100000010C4C378941602D4A40878A71FE26941340
121;1046;Amsterdam;Amsterdam;Noord-Holland;113722;489677,5344;121485,6913;485281,581;4,78081431;52,39334638;4,89467583;52,35447084;0xE6100000010C27C286A757324A401D8F19A88C1F1340;0xE6100000010C4C378941602D4A40878A71FE26941340
122;1052;Amsterdam;Amsterdam;Noord-Holland;120011,3923;487860,4695;121485,6913;485281,581;4,873372125;52,37749902;4,89467583;52,35447084;0xE6100000010CB81E85EB51304A40E73A8DB4547E1340;0xE6100000010C4C378941602D4A40878A71FE26941340
123;1056;Amsterdam;Amsterdam;Noord-Holland;118738,5667;487432,3906;121485,6913;485281,581;4,854735615;52,37357259;4,89467583;52,35447084;0xE6100000010C8FE4F21FD22F4A4008556AF6406B1340;0xE6100000010C4C378941602D4A40878A71FE26941340
124;1058;Amsterdam;Amsterdam;Noord-Holland;118382,441;485644,9092;121485,6913;485281,581;4,8496858;52,35747019;4,89467583;52,35447084;0xE6100000010CF6285C8FC22D4A40F5F3A62215661340;0xE6100000010C4C378941602D4A40878A71FE26941340
125;1067;Amsterdam;Amsterdam;Noord-Holland;114060,1305;486987,875;121485,6913;485281,581;4,78590761;52,36919087;4,89467583;52,35447084;0xE6100000010C73D712F2412F4A40BF654E97C5241340;0xE6100000010C4C378941602D4A40878A71FE26941340
126;1071;Amsterdam;Amsterdam;Noord-Holland;120248,8262;485454,5012;121485,6913;485281,581;4,877077185;52,35592106;4,89467583;52,35447084;0xE6100000010CBD5296218E2D4A4019E76F4221821340;0xE6100000010C4C378941602D4A40878A71FE26941340
127;1074;Amsterdam;Amsterdam;Noord-Holland;122111,871;485224,5;121485,6913;485281,581;4,904471405;52,35393634;4,89467583;52,35447084;0xE6100000010CF7065F984C2D4A403CDA38622D9E1340;0xE6100000010C4C378941602D4A40878A71FE26941340
128;1075;Amsterdam;Amsterdam;Noord-Holland;119157,3745;485014,9615;121485,6913;485281,581;4,86113911;52,35183907;4,89467583;52,35447084;0xE6100000010CCC5D4BC8072D4A40191C25AFCE711340;0xE6100000010C4C378941602D4A40878A71FE26941340
129;1076;Amsterdam;Amsterdam;Noord-Holland;118920,1788;484193,125;121485,6913;485281,581;4,85778253;52,3444769;4,89467583;52,35447084;0xE6100000010C6ABC7493182C4A40CAA65CE15D6E1340;0xE6100000010C4C378941602D4A40878A71FE26941340
130;1082;Amsterdam;Amsterdam;Noord-Holland;120111,9039;482645,0034;121485,6913;485281,581;4,875331895;52,33061859;4,89467583;52,35447084;0xE6100000010C5F07CE19512A4A40AAD4EC8156801340;0xE6100000010C4C378941602D4A40878A71FE26941340
131;1091;Amsterdam;Amsterdam;Noord-Holland;122718,0441;485352,7086;121485,6913;485281,581;4,91335198;52,35512904;4,89467583;52,35447084;0xE6100000010CA167B3EA732D4A40D734EF3845A71340;0xE6100000010C4C378941602D4A40878A71FE26941340
132;1101;Amsterdam;Amsterdam;Noord-Holland;124631,6805;479969,7978;121485,6913;485281,581;4,941935585;52,3068579;4,89467583;52,35447084;0xE6100000010C3A92CB7F48274A404D2D5BEB8BC41340;0xE6100000010C4C378941602D4A40878A71FE26941340
133;1118;Schiphol;Haarlemmermeer;Noord-Holland;112800,3277;479904,0755;112799,6094;480084,7455;4,76846087;52,3054903;4,76826555;52,30693056;0xE6100000010CC976BE9F1A274A40FB22A12DE7121340;0xE6100000010C3A92CB7F48274A40DFFDF15EB5121340
134;1119;Schiphol-Rijk;Haarlemmermeer;Noord-Holland;112087,3491;477388,8393;112087,3491;477388,8393;4,75833244;52,28285134;4,75833244;52,28285134;0xE6100000010CEA04341136244A407F4DD6A887081340;0xE6100000010CEA04341136244A407F4DD6A887081340
135;1156;Marken;Waterland;Noord-Holland;136782,8838;496890,7502;136782,8838;496890,7502;5,119186175;52,45943797;5,119186175;52,45943797;0xE6100000010C26E4839ECD3A4A407C0A80F10C7A1440;0xE6100000010C26E4839ECD3A4A407C0A80F10C7A1440
136;1187;Amstelveen;Amstelveen;Noord-Holland;116579,1205;477275,097;118569,7725;477798,1339;4,82426917;52,28212448;4,853277515;52,28694145;0xE6100000010CCE1951DA1B244A40B24B546F0D4C1340;0xE6100000010C789CA223B9244A40D252793BC2691340
137;1188;Amstelveen;Amstelveen;Noord-Holland;118842,8472;475347,1539;118569,7725;477798,1339;4,857625515;52,26491205;4,853277515;52,28694145;0xE6100000010CEE5A423EE8214A402046088F366E1340;0xE6100000010C789CA223B9244A40D252793BC2691340
138;1189;Amstelveen;Amstelveen;Noord-Holland;119875,0274;474772,3568;118569,7725;477798,1339;4,87272471;52,25987002;4,853277515;52,28694145;0xE6100000010C7E1D386744214A40AF42CA4FAA7D1340;0xE6100000010C789CA223B9244A40D252793BC2691340
139;1244;Kortenhoef;Wijdemeren;Noord-Holland;135226,0723;475035,2036;134169,0535;471839,4922;5,097587365;52,26302284;5,082306765;52,23429828;0xE6100000010C8B6CE7FBA9214A40A4AA09A2EE631440;0xE6100000010CF5B9DA8AFD1D4A40F888981249541440
140;1252;Laren;Laren;Noord-Holland;144564,8557;473069,4109;143812,965;472963,524;5,234412845;52,24557946;5,223352385;52,2446109;0xE6100000010CE5F21FD26F1F4A40E36BCF2C09F01440;0xE6100000010C014D840D4F1F4A40143FC6DCB5E41440
141;1262;Blaricum;Blaricum;Noord-Holland;147655,2088;478366,709;145660,2158;476455,1614;5,279546135;52,29323843;5,250347285;52,27604526;0xE6100000010CF697DD9387254A402063EE5A421E1540;0xE6100000010C17D9CEF753234A40E3361AC05B001540
142;1274;Huizen;Huizen;Noord-Holland;147019,2885;478962,8755;144796,232;478068,6688;5,270216765;52,29858526;5,237672925;52,29049605;0xE6100000010CF54A598638264A4086E63A8DB4141540;0xE6100000010C77BE9F1A2F254A4016F6B4C35FF31440
143;1311;Almere;Almere;Flevoland;140915,466;486692,155;145363,1299;486928,878;5,180412885;52,36792658;5,245797175;52,37020265;0xE6100000010C6519E258172F4A40467C2766BDB81440;0xE6100000010C567DAEB6622F4A405D6DC5FEB2FB1440
144;1327;Almere;Almere;Flevoland;146033,0075;485633,3101;145363,1299;486928,878;5,25557759;52,35852139;5,245797175;52,37020265;0xE6100000010CD9CEF753E32D4A40F60B76C3B6051540;0xE6100000010C567DAEB6622F4A405D6DC5FEB2FB1440
145;1328;Almere;Almere;Flevoland;146618,5315;487269,5474;145363,1299;486928,878;5,264130565;52,37323731;5,245797175;52,37020265;0xE6100000010C006F8104C52F4A40E6913F18780E1540;0xE6100000010C567DAEB6622F4A405D6DC5FEB2FB1440
146;1352;Almere;Almere;Flevoland;143247,2964;483988,1407;145363,1299;486928,878;5,21474422;52,34368616;5,245797175;52,37020265;0xE6100000010C4ED1915CFE2B4A40799274CDE4DB1440;0xE6100000010C567DAEB6622F4A405D6DC5FEB2FB1440
147;1363;Almere;Almere;Flevoland;138797,074;485079,3586;145363,1299;486928,878;5,14937222;52,35338316;5,245797175;52,37020265;0xE6100000010C053411363C2D4A409B030473F4981440;0xE6100000010C567DAEB6622F4A405D6DC5FEB2FB1440
148;1381;Weesp;Weesp;Noord-Holland;132700,0194;478989,6665;132591,9133;479689,6694;5,06030834;52,29852336;5,058684935;52,30469732;0xE6100000010C91ED7C3F35264A40AF7C96E7C13D1440;0xE6100000010CAC8BDB6800274A4095B7239C163C1440
149;1382;Weesp;Weesp;Noord-Holland;131258,1831;480661,3802;132591,9133;479689,6694;5,0390289;52,31334842;5,058684935;52,30469732;0xE6100000010C1CEBE2361A284A406440F67AF7271440;0xE6100000010CAC8BDB6800274A4095B7239C163C1440
150;1398;Muiden;Gooise Meren;Noord-Holland;132633,0184;483732,284;132633,0184;483732,284;5,05904837;52,34107205;5,05904837;52,34107205;0xE6100000010C3255302AA92B4A40B1506B9A773C1440;0xE6100000010C3255302AA92B4A40B1506B9A773C1440
151;1401;Bussum;Gooise Meren;Noord-Holland;140382,2753;476848,6972;139943,9508;475968,8841;5,172999345;52,27943725;5,16665572;52,27151203;0xE6100000010C4F401361C3234A40FED478E926B11440;0xE6100000010C986E1283C0224A40983446EBA8AA1440
152;1403;Bussum;Gooise Meren;Noord-Holland;140877,9073;475391,9361;139943,9508;475968,8841;5,1803256;52,26636862;5,16665572;52,27151203;0xE6100000010CC3D32B6519224A4062F3716DA8B81440;0xE6100000010C986E1283C0224A40983446EBA8AA1440
153;1411;Naarden;Gooise Meren;Noord-Holland;140502,7169;479321,4948;140502,7169;479130,5624;5,17463209;52,30165088;5,17463209;52,29990223;0xE6100000010C029A081B9E264A40179AEB34D2B21440;0xE6100000010C03098A1F63264A40179AEB34D2B21440
154;1412;Naarden;Gooise Meren;Noord-Holland;138961,3441;478121,6441;140502,7169;479130,5624;5,152105295;52,29082008;5,17463209;52,29990223;0xE6100000010CA1D634EF38254A4008944DB9C29B1440;0xE6100000010C03098A1F63264A40179AEB34D2B21440
155;1421;Uithoorn;Uithoorn;Noord-Holland;116340,9368;472495,5553;116760,1092;472904,7034;4,82121003;52,23914814;4,827234765;52,24277929;0xE6100000010C9F3C2CD49A1E4A40B7973446EB481340;0xE6100000010C02BC0512141F4A4090149161154F1340
156;1962;Heemskerk;Heemskerk;Noord-Holland;106827,4859;503009,5057;105074,5054;502730,006;4,677591805;52,51266329;4,65177891;52,51012772;0xE6100000010C61545227A0414A40F6622827DAB51240;0xE6100000010C45D8F0F44A414A405DBF60376C9B1240
157;1964;Heemskerk;Heemskerk;Noord-Holland;105969,8845;502567,4562;105074,5054;502730,006;4,66501122;52,50857341;4,65177891;52,51012772;0xE6100000010C705F07CE19414A40450DA661F8A81240;0xE6100000010C45D8F0F44A414A405DBF60376C9B1240
158;1966;Heemskerk;Heemskerk;Noord-Holland;107044,6068;501261,5517;105074,5054;502730,006;4,681010175;52,49695413;4,65177891;52,51012772;0xE6100000010C560E2DB29D3F4A40EFFE78AF5AB91240;0xE6100000010C45D8F0F44A414A405DBF60376C9B1240
159;1967;Heemskerk;Heemskerk;Noord-Holland;107842,7334;501630,7978;105074,5054;502730,006;4,69272855;52,50033326;4,65177891;52,51012772;0xE6100000010C2B1895D409404A4013D55B035BC51240;0xE6100000010C45D8F0F44A414A405DBF60376C9B1240
160;1973;IJmuiden;Velsen;Noord-Holland;101552,3199;496796,2815;101142,5092;497047,4839;4,600920625;52,45633117;4,594839025;52,45846134;0xE6100000010C1895D409683A4A409E0C8E9257671240;0xE6100000010CA69BC420B03A4A401A69A9BC1D611240
161;1974;IJmuiden;Velsen;Noord-Holland;100401,3195;496083,7715;101142,5092;497047,4839;4,58410584;52,44977727;4,594839025;52,45846134;0xE6100000010CD3DEE00B93394A40F5108DEE20561240;0xE6100000010CA69BC420B03A4A401A69A9BC1D611240
162;1975;IJmuiden;Velsen;Noord-Holland;101289,8844;497832,814;101142,5092;497047,4839;4,596841395;52,46561684;4,594839025;52,45846134;0xE6100000010C4182E2C7983B4A4050C763062A631240;0xE6100000010CA69BC420B03A4A401A69A9BC1D611240
163;1981;Velsen-Zuid;Velsen;Noord-Holland;106562,7383;495307,5601;106562,7383;495307,5601;4,6747282;52,44329194;4,6747282;52,44329194;0xE6100000010C8D28ED0DBE384A403485CE6BECB21240;0xE6100000010C8D28ED0DBE384A403485CE6BECB21240
164;2012;Haarlem;Haarlem;Noord-Holland;103208,8832;487096,4794;104265,7391;488745,7133;4,62676282;52,36932257;4,6420192;52,38428678;0xE6100000010CD734EF38452F4A408BC3995FCD811240;0xE6100000010C29ED0DBE30314A40FD82DDB06D911240
165;2013;Haarlem;Haarlem;Noord-Holland;103070,6669;488579,703;104265,7391;488745,7133;4,624468305;52,38263832;4,6420192;52,38428678;0xE6100000010C8CB96B09F9304A401D554D10757F1240;0xE6100000010C29ED0DBE30314A40FD82DDB06D911240
166;2014;Overveen;Bloemendaal;Noord-Holland;102438,0005;488157,0919;100441,8438;490240,5641;4,61526799;52,37876876;4,585564375;52,39720236;0xE6100000010CC6DCB5847C304A40F5D6C05609761240;0xE6100000010C50FC1873D7324A400F62670A9D571240
167;2015;Haarlem;Haarlem;Noord-Holland;102219,6327;488121,5291;104265,7391;488745,7133;4,61195719;52,3784007;4,6420192;52,38428678;0xE6100000010C386744696F304A4034D769A4A5721240;0xE6100000010C29ED0DBE30314A40FD82DDB06D911240
168;2022;Haarlem;Haarlem;Noord-Holland;104871,2936;490741,2684;104265,7391;488745,7133;4,65064001;52,4022127;4,6420192;52,38428678;0xE6100000010CC139234A7B334A40B5E0455F419A1240;0xE6100000010C29ED0DBE30314A40FD82DDB06D911240
169;2041;Zandvoort;Zandvoort;Noord-Holland;97497,5645;488678,6536;97938,06425;487546,6152;4,542734295;52,38291743;4,549365375;52,37264886;0xE6100000010CB7D100DE02314A40793BC269C12B1240;0xE6100000010CAB3E575BB12F4A40349D9D0C8E321240
170;2042;Zandvoort;Zandvoort;Noord-Holland;97938,06425;487129,5114;97938,06425;487546,6152;4,549365375;52,36907424;4,549365375;52,37264886;0xE6100000010C107A36AB3E2F4A40349D9D0C8E321240;0xE6100000010CAB3E575BB12F4A40349D9D0C8E321240
171;2102;Heemstede;Heemstede;Noord-Holland;103419,5731;485092,4843;102348,807;484359,8589;4,63026566;52,35132393;4,614679285;52,34457386;0xE6100000010CDB8AFD65F72C4A408599B67F65851240;0xE6100000010CCE1951DA1B2C4A40680586AC6E751240
172;2104;Heemstede;Heemstede;Noord-Holland;102107,8489;483127,5945;102348,807;484359,8589;4,611216175;52,33353075;4,614679285;52,34457386;0xE6100000010CA69BC420B02A4A40FDA4DAA7E3711240;0xE6100000010CCE1951DA1B2C4A40680586AC6E751240
173;2105;Heemstede;Heemstede;Noord-Holland;101573,4748;484214,7791;102348,807;484359,8589;4,603193215;52,34325103;4,614679285;52,34457386;0xE6100000010CC05B2041F12B4A40D218ADA3AA691240;0xE6100000010CCE1951DA1B2C4A40680586AC6E751240
174;2114;Heemstede;Heemstede;Noord-Holland;99883,096;482682,8;102348,807;484359,8589;4,578666325;52,32926846;4,614679285;52,34457386;0xE6100000010C52499D80262A4A408DB454DE8E501240;0xE6100000010CCE1951DA1B2C4A40680586AC6E751240
175;2121;Bennebroek;Bloemendaal;Noord-Holland;101218,3028;481829,3637;101218,3028;481829,3637;4,59843552;52,32179018;4,59843552;52,32179018;0xE6100000010C29ED0DBE30294A4014799274CD641240;0xE6100000010C29ED0DBE30294A4014799274CD641240
176;2136;Zwaanshoek;Haarlemmermeer;Noord-Holland;103041,4974;481091,5563;103041,4974;481091,5563;4,625202525;52,3152393;4,625202525;52,3152393;0xE6100000010C7FD93D7958284A4039D6C56D34801240;0xE6100000010C7FD93D7958284A4039D6C56D34801240
177;2152;Nieuw-Vennep;Haarlemmermeer;Noord-Holland;103205,9276;477080,4176;103604,3025;475428,5857;4,628249425;52,27933013;4,63427369;52,26448029;0xE6100000010CEBE2361AC0234A4017D9CEF753831240;0xE6100000010C60E5D022DB214A40EF552B137E891240
178;2154;Burgerveen;Haarlemmermeer;Noord-Holland;106696,6594;472707,1929;106696,6594;472707,1929;4,679977005;52,24028102;4,679977005;52,24028102;0xE6100000010C499D8026C21E4A407FBC57AD4CB81240;0xE6100000010C499D8026C21E4A407FBC57AD4CB81240
179;2159;Kaag;Kaag en Braassem;Zuid-Holland;99368,28735;469720,5782;99368,28735;469720,5782;4,57320995;52,21267276;4,57320995;52,21267276;0xE6100000010CFAEDEBC0391B4A40EDF5EE8FF74A1240;0xE6100000010CFAEDEBC0391B4A40EDF5EE8FF74A1240
180;2171;Sassenheim;Teylingen;Zuid-Holland;94790,86285;470454,8367;95332,32805;470454,8367;4,506152955;52,21886836;4,514194265;52,21886836;0xE6100000010C158C4AEA041C4A404A7B832F4C061240;0xE6100000010C158C4AEA041C4A4091B8C7D2870E1240
181;2212;Noordwijkerhout;Noordwijkerhout;Zuid-Holland;94041,37975;477017,5703;94177,17115;475642,282;4,493978745;52,27778409;4,496295;52,26541264;0xE6100000010C166A4DF38E234A402783A3E4D5F91140;0xE6100000010CE02D90A0F8214A40CE531D7233FC1140
182;2215;Sassenheim;Teylingen;Zuid-Holland;94167,5244;471511,1636;95332,32805;470454,8367;4,496881565;52,22831876;4,514194265;52,21886836;0xE6100000010CA1D634EF381D4A405B25581CCEFC1140;0xE6100000010C158C4AEA041C4A4091B8C7D2870E1240
183;2224;Katwijk;Katwijk;Zuid-Holland;88496,5;468128,1928;88400,50965;468043,5151;4,4144337;52,19723019;4,4130479;52,1965463;0xE6100000010CB7627FD93D194A40D5EC815660A81140;0xE6100000010CFED478E926194A4082734694F6A61140
184;2225;Katwijk;Katwijk;Zuid-Holland;87334,5513;468865,2273;88400,50965;468043,5151;4,397422035;52,20372135;4,4130479;52,1965463;0xE6100000010CFC1873D7121A4A40F41ABB44F5961140;0xE6100000010CFED478E926194A4082734694F6A61140
185;2232;Rijnsburg;Katwijk;Zuid-Holland;90839,81805;467779,0576;90570,5945;468080,5563;4,448812585;52,19439847;4,44491932;52,19707481;0xE6100000010CD42B6519E2184A40967840D994CB1140;0xE6100000010C5305A3923A194A406458C51B99C71140
186;2264;Leidschendam;Leidschendam-Voorburg;Zuid-Holland;87530,68005;456478,1545;88598,63135;456348,827;4,40262976;52,09245764;4,418655845;52,09132902;0xE6100000010CA4703D0AD70B4A40CE8DE9094B9C1140;0xE6100000010CF90FE9B7AF0B4A40CD920035B5AC1140
187;2281;Rijswijk;Rijswijk;Zuid-Holland;83271,5098;452601,2775;82091,56195;450425,948;4,34131252;52,05706688;4,324680585;52,03744136;0xE6100000010C014D840D4F074A40E8305F5E805D1140;0xE6100000010C696FF085C9044A403FA9F6E9784C1140
188;2282;Rijswijk;Rijswijk;Zuid-Holland;82819,4476;451992,6659;82091,56195;450425,948;4,33492042;52,05155326;4,324680585;52,03744136;0xE6100000010C9F3C2CD49A064A40F41ABB44F5561140;0xE6100000010C696FF085C9044A403FA9F6E9784C1140
189;2283;Rijswijk;Rijswijk;Zuid-Holland;82035,4619;451267,5321;82091,56195;450425,948;4,323593115;52,04489078;4,324680585;52,03744136;0xE6100000010C92CB7F48BF054A4025404D2D5B4B1140;0xE6100000010C696FF085C9044A403FA9F6E9784C1140
190;2292;Wateringen;Westland;Zuid-Holland;79957,41525;448349,9884;78943,4759;448599,2724;4,293968815;52,0183906;4,27910821;52,02052717;0xE6100000010C8A1F63EE5A024A403E05C078062D1140;0xE6100000010CB4C876BE9F024A403DF20703CF1D1140
191;2313;Leiden;Leiden;Zuid-Holland;94185,7266;462868,0719;93065,6338;463638,1679;4,498583995;52,1506764;4,48223203;52,15746552;0xE6100000010CECC039234A134A403BC269C18BFE1140;0xE6100000010C5C8FC2F528144A40AF997CB3CDED1140
192;2318;Leiden;Leiden;Zuid-Holland;94571,1371;466019,1942;93065,6338;463638,1679;4,50370876;52,17897545;4,48223203;52,15746552;0xE6100000010CF4FDD478E9164A4032ACE28DCC031240;0xE6100000010C5C8FC2F528144A40AF997CB3CDED1140
193;2322;Leiden;Leiden;Zuid-Holland;94217,016;461392,4574;93065,6338;463638,1679;4,49934492;52,13733712;4,48223203;52,15746552;0xE6100000010CD3DEE00B93114A40AC5626FC52FF1140;0xE6100000010C5C8FC2F528144A40AF997CB3CDED1140
194;2324;Leiden;Leiden;Zuid-Holland;92575,25195;462198,6553;93065,6338;463638,1679;4,475197095;52,144413;4,48223203;52,15746552;0xE6100000010C6DC5FEB27B124A409F3C2CD49AE61140;0xE6100000010C5C8FC2F528144A40AF997CB3CDED1140
195;1011;Amsterdam;Amsterdam;Noord-Holland;122130,7414;487232,7084;121485,6913;485281,581;4,90457933;52,37198518;4,89467583;52,35447084;0xE6100000010C560E2DB29D2F4A40757632384A9E1340;0xE6100000010C4C378941602D4A40878A71FE26941340
196;1013;Amsterdam;Amsterdam;Noord-Holland;120096,6556;489851,3724;121485,6913;485281,581;4,874454315;52,39540972;4,89467583;52,35447084;0xE6100000010C516B9A779C324A40E5F21FD26F7F1340;0xE6100000010C4C378941602D4A40878A71FE26941340
